"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
38;"blue-collar";"single";"secondary";"no";13156;"yes";"no";"cellular";17;"apr";291;4;331;1;"failure";"no"
63;"retired";"divorced";"secondary";"no";1490;"no";"no";"cellular";8;"jun";506;1;-1;0;"unknown";"yes"
33;"management";"married";"tertiary";"no";150;"no";"no";"cellular";21;"aug";151;2;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";812;1;-1;0;"unknown";"yes"
29;"management";"single";"tertiary";"no";4210;"yes";"no";"cellular";18;"may";119;1;-1;0;"unknown";"no"
54;"services";"divorced";"secondary";"no";1012;"yes";"no";"cellular";12;"may";33;3;175;2;"other";"no"
57;"technician";"married";"secondary";"no";16063;"yes";"no";"unknown";30;"may";352;3;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";5431;"yes";"yes";"unknown";6;"may";383;1;-1;0;"unknown";"no"
28;"services";"single";"secondary";"no";317;"yes";"no";"unknown";16;"may";21;3;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";4787;"yes";"no";"cellular";18;"nov";266;1;167;2;"failure";"no"
28;"blue-collar";"married";"secondary";"no";225;"yes";"yes";"unknown";7;"may";866;2;-1;0;"unknown";"no"
45;"services";"divorced";"primary";"no";3854;"yes";"no";"unknown";20;"jun";10;3;-1;0;"unknown";"no"
29;"services";"divorced";"secondary";"no";92;"yes";"no";"cellular";7;"may";240;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";-10;"yes";"no";"unknown";9;"may";291;4;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";-617;"yes";"no";"unknown";2;"jun";115;2;-1;0;"unknown";"no"
59;"housemaid";"divorced";"primary";"no";195;"no";"no";"unknown";5;"may";366;2;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";1172;"yes";"no";"unknown";15;"may";153;1;-1;0;"unknown";"no"
57;"housemaid";"married";"secondary";"no";0;"no";"no";"cellular";22;"aug";197;2;-1;0;"unknown";"no"
43;"services";"divorced";"secondary";"no";0;"no";"no";"cellular";31;"jul";106;4;-1;0;"unknown";"no"
30;"services";"divorced";"secondary";"no";-94;"yes";"no";"cellular";14;"jul";41;2;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";609;"no";"no";"telephone";28;"jan";112;1;-1;0;"unknown";"no"
52;"management";"single";"tertiary";"no";4;"no";"yes";"cellular";28;"jul";30;9;-1;0;"unknown";"no"
32;"entrepreneur";"divorced";"secondary";"no";1121;"yes";"yes";"cellular";16;"apr";211;3;-1;0;"unknown";"no"
39;"management";"divorced";"tertiary";"no";355;"yes";"no";"cellular";25;"aug";313;5;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";3653;"yes";"yes";"cellular";21;"nov";252;1;168;4;"failure";"no"
83;"retired";"divorced";"primary";"no";1097;"no";"no";"telephone";5;"mar";181;1;-1;0;"unknown";"yes"
34;"management";"married";"tertiary";"no";436;"no";"yes";"cellular";28;"jul";118;4;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";4795;"yes";"no";"cellular";17;"apr";57;1;-1;0;"unknown";"no"
39;"self-employed";"married";"secondary";"no";266;"no";"no";"cellular";11;"may";102;2;-1;0;"unknown";"no"
50;"unemployed";"married";"secondary";"no";3357;"no";"no";"cellular";9;"jun";239;4;-1;0;"unknown";"yes"
30;"technician";"married";"tertiary";"no";101;"yes";"yes";"cellular";7;"jul";187;3;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";10910;"yes";"no";"cellular";15;"may";66;2;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";1568;"no";"no";"unknown";21;"may";206;6;-1;0;"unknown";"no"
41;"retired";"single";"primary";"no";0;"no";"no";"cellular";8;"may";239;1;368;2;"failure";"no"
35;"blue-collar";"married";"secondary";"no";305;"yes";"no";"cellular";18;"may";7;7;367;25;"failure";"no"
57;"retired";"married";"tertiary";"no";31;"no";"no";"cellular";19;"aug";260;2;-1;0;"unknown";"no"
29;"entrepreneur";"married";"secondary";"no";452;"yes";"no";"unknown";27;"may";347;1;-1;0;"unknown";"no"
48;"admin.";"married";"secondary";"no";5;"yes";"no";"unknown";7;"may";697;2;-1;0;"unknown";"no"
38;"entrepreneur";"divorced";"tertiary";"no";7929;"no";"no";"cellular";8;"jul";182;3;-1;0;"unknown";"no"
41;"entrepreneur";"married";"primary";"no";39;"yes";"no";"cellular";21;"nov";549;2;-1;0;"unknown";"yes"
39;"housemaid";"married";"primary";"no";267;"no";"no";"unknown";9;"jun";1151;5;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";4945;"no";"no";"cellular";11;"aug";445;1;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";463;"yes";"no";"unknown";13;"may";213;5;-1;0;"unknown";"no"
35;"unemployed";"single";"secondary";"no";2116;"yes";"no";"cellular";13;"may";409;2;-1;0;"unknown";"no"
45;"admin.";"divorced";"secondary";"no";59;"yes";"no";"cellular";24;"jul";873;8;-1;0;"unknown";"yes"
28;"blue-collar";"married";"secondary";"no";131;"yes";"no";"unknown";12;"may";147;5;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";107;"no";"no";"cellular";14;"jul";85;2;-1;0;"unknown";"no"
36;"unemployed";"married";"secondary";"no";-35;"no";"no";"cellular";30;"jan";339;3;-1;0;"unknown";"no"
49;"technician";"married";"primary";"no";230;"yes";"no";"unknown";8;"may";96;1;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";2679;"yes";"no";"cellular";7;"may";195;1;-1;0;"unknown";"no"
65;"retired";"married";"primary";"no";493;"no";"no";"cellular";16;"oct";622;1;182;1;"failure";"no"
26;"services";"single";"secondary";"no";256;"yes";"no";"cellular";4;"may";101;2;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";-133;"no";"no";"unknown";5;"jun";96;2;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";811;"yes";"no";"cellular";14;"may";563;1;-1;0;"unknown";"yes"
33;"unemployed";"married";"tertiary";"no";302;"yes";"yes";"cellular";16;"apr";670;1;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";3529;"yes";"no";"cellular";4;"aug";190;3;-1;0;"unknown";"no"
26;"technician";"single";"tertiary";"no";75;"yes";"yes";"unknown";19;"may";351;1;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";999;"yes";"no";"cellular";20;"nov";215;6;188;2;"failure";"no"
30;"management";"single";"tertiary";"no";7845;"yes";"no";"unknown";3;"jun";59;1;-1;0;"unknown";"no"
37;"services";"divorced";"primary";"no";260;"yes";"no";"cellular";17;"apr";446;2;-1;0;"unknown";"no"
45;"management";"single";"tertiary";"no";2048;"yes";"no";"cellular";18;"oct";310;1;804;1;"failure";"yes"
34;"management";"married";"tertiary";"no";1557;"yes";"yes";"unknown";13;"may";213;1;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";505;"yes";"yes";"unknown";27;"may";371;2;-1;0;"unknown";"no"
41;"admin.";"married";"tertiary";"no";1536;"no";"no";"cellular";4;"may";54;2;-1;0;"unknown";"no"
42;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular";8;"aug";118;6;-1;0;"unknown";"no"
48;"blue-collar";"married";"unknown";"no";439;"yes";"no";"cellular";2;"feb";212;1;249;2;"other";"no"
45;"unknown";"married";"primary";"no";44;"no";"no";"unknown";11;"jun";81;1;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";295;"yes";"no";"cellular";5;"aug";157;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";190;"yes";"yes";"unknown";8;"may";194;1;-1;0;"unknown";"no"
32;"management";"married";"secondary";"no";3935;"yes";"no";"unknown";29;"may";129;2;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";-17;"yes";"yes";"cellular";11;"may";474;1;256;1;"success";"yes"
35;"technician";"single";"secondary";"no";175;"yes";"no";"cellular";29;"jan";219;1;246;1;"failure";"no"
31;"technician";"single";"secondary";"no";4888;"yes";"no";"telephone";5;"may";475;4;166;2;"failure";"no"
36;"technician";"single";"tertiary";"no";40;"no";"no";"cellular";26;"aug";359;3;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";4460;"no";"no";"telephone";31;"jul";168;2;-1;0;"unknown";"no"
52;"admin.";"divorced";"secondary";"no";98;"no";"yes";"unknown";19;"jun";148;1;-1;0;"unknown";"no"
28;"student";"single";"secondary";"no";330;"no";"no";"telephone";2;"feb";197;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";13117;"no";"no";"unknown";11;"jun";42;2;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";12877;"no";"no";"unknown";17;"jun";118;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";1506;"yes";"no";"cellular";11;"may";299;2;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";0;"no";"no";"telephone";27;"may";198;2;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";775;"no";"no";"cellular";2;"feb";361;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";258;"yes";"no";"unknown";27;"may";217;1;-1;0;"unknown";"no"
22;"student";"single";"secondary";"no";246;"yes";"no";"telephone";12;"may";25;1;-1;0;"unknown";"no"
49;"blue-collar";"single";"primary";"no";2146;"yes";"no";"cellular";7;"may";1516;2;353;2;"other";"yes"
44;"unemployed";"married";"secondary";"no";304;"yes";"no";"unknown";12;"may";129;2;-1;0;"unknown";"no"
31;"self-employed";"single";"secondary";"no";360;"yes";"no";"unknown";26;"may";592;4;-1;0;"unknown";"no"
53;"blue-collar";"married";"primary";"no";3316;"yes";"no";"unknown";23;"may";331;6;-1;0;"unknown";"no"
55;"management";"married";"tertiary";"no";6880;"no";"no";"cellular";8;"aug";353;2;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";2189;"no";"no";"cellular";19;"nov";256;3;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";5304;"yes";"no";"cellular";20;"nov";340;1;183;2;"failure";"no"
37;"management";"single";"tertiary";"no";102;"yes";"no";"cellular";21;"aug";101;2;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";181;"yes";"no";"cellular";17;"apr";599;2;-1;0;"unknown";"no"
37;"management";"married";"primary";"no";3953;"yes";"no";"cellular";6;"apr";610;2;138;1;"failure";"no"
37;"blue-collar";"single";"primary";"no";6969;"yes";"no";"unknown";20;"may";412;1;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";572;"no";"no";"cellular";16;"dec";314;1;195;1;"success";"yes"
31;"admin.";"single";"secondary";"no";223;"yes";"no";"cellular";17;"apr";508;1;315;11;"success";"no"
40;"technician";"married";"secondary";"no";-396;"yes";"no";"unknown";26;"may";127;1;-1;0;"unknown";"no"
47;"services";"divorced";"secondary";"no";164;"no";"no";"unknown";5;"may";212;1;-1;0;"unknown";"no"
55;"self-employed";"married";"secondary";"no";2678;"no";"yes";"cellular";18;"aug";151;12;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";920;"yes";"no";"cellular";21;"nov";58;1;122;4;"failure";"no"
53;"services";"divorced";"secondary";"no";4554;"no";"no";"cellular";5;"feb";8;6;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";623;"no";"no";"cellular";28;"jun";297;4;144;4;"other";"yes"
61;"management";"married";"secondary";"no";967;"no";"no";"cellular";20;"aug";180;1;-1;0;"unknown";"no"
43;"unemployed";"divorced";"secondary";"no";1577;"yes";"no";"cellular";19;"nov";87;1;-1;0;"unknown";"no"
42;"housemaid";"married";"primary";"no";1;"yes";"no";"telephone";28;"jul";59;5;-1;0;"unknown";"no"
36;"management";"divorced";"tertiary";"no";0;"no";"no";"cellular";28;"aug";81;4;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";1166;"yes";"no";"unknown";3;"jun";207;1;-1;0;"unknown";"no"
59;"management";"married";"unknown";"no";3534;"no";"no";"cellular";21;"nov";216;4;-1;0;"unknown";"no"
29;"blue-collar";"married";"primary";"no";200;"yes";"no";"unknown";30;"may";322;2;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";4790;"yes";"no";"cellular";20;"apr";137;1;272;2;"failure";"no"
44;"blue-collar";"married";"primary";"no";-237;"yes";"no";"telephone";10;"jul";73;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";1335;"yes";"no";"unknown";6;"may";371;2;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";603;"yes";"no";"cellular";5;"nov";298;5;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";577;"no";"no";"cellular";7;"aug";101;2;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";17;"nov";110;1;-1;0;"unknown";"no"
39;"admin.";"single";"secondary";"no";163;"yes";"no";"cellular";30;"jan";107;2;-1;0;"unknown";"no"
23;"blue-collar";"married";"primary";"no";1158;"yes";"no";"cellular";16;"apr";743;1;-1;0;"unknown";"no"
43;"services";"married";"secondary";"no";642;"no";"no";"cellular";31;"jul";644;2;-1;0;"unknown";"no"
46;"admin.";"married";"secondary";"no";466;"yes";"no";"cellular";29;"jan";169;1;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";119;"yes";"no";"cellular";4;"feb";380;1;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";3436;"no";"no";"cellular";21;"nov";663;4;-1;0;"unknown";"yes"
53;"blue-collar";"married";"primary";"no";238;"yes";"no";"cellular";11;"may";238;2;361;5;"failure";"no"
37;"blue-collar";"married";"primary";"no";378;"yes";"no";"unknown";9;"may";514;1;-1;0;"unknown";"no"
49;"entrepreneur";"divorced";"secondary";"no";32;"no";"no";"cellular";5;"feb";128;1;-1;0;"unknown";"no"
31;"unemployed";"single";"secondary";"no";315;"no";"no";"cellular";30;"jan";130;1;2;1;"other";"no"
45;"management";"married";"tertiary";"no";6945;"no";"no";"cellular";5;"aug";131;5;356;3;"failure";"no"
58;"admin.";"married";"secondary";"no";3496;"yes";"no";"unknown";2;"jun";111;4;-1;0;"unknown";"no"
35;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";16;"apr";169;1;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";309;"yes";"yes";"cellular";16;"apr";346;1;234;3;"failure";"no"
28;"technician";"single";"tertiary";"no";0;"yes";"no";"unknown";4;"jun";205;6;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";668;"yes";"no";"unknown";28;"may";576;3;-1;0;"unknown";"yes"
48;"management";"married";"tertiary";"no";1175;"yes";"no";"telephone";18;"nov";1476;3;-1;0;"unknown";"no"
30;"blue-collar";"single";"secondary";"no";363;"no";"no";"cellular";28;"jul";171;3;-1;0;"unknown";"no"
31;"entrepreneur";"single";"tertiary";"no";38;"no";"no";"cellular";20;"nov";185;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";1183;"yes";"no";"unknown";27;"may";676;6;-1;0;"unknown";"no"
45;"blue-collar";"divorced";"primary";"no";942;"no";"no";"cellular";21;"nov";362;1;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";4196;"yes";"no";"cellular";12;"may";193;2;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";297;"yes";"no";"cellular";26;"aug";63;4;-1;0;"unknown";"no"
42;"services";"married";"secondary";"no";-91;"yes";"yes";"cellular";5;"feb";43;1;-1;0;"unknown";"no"
60;"self-employed";"married";"primary";"no";362;"no";"yes";"cellular";29;"jul";816;6;-1;0;"unknown";"yes"
42;"blue-collar";"single";"secondary";"no";1080;"yes";"yes";"cellular";13;"may";951;3;370;4;"failure";"yes"
32;"admin.";"single";"secondary";"no";620;"yes";"no";"unknown";26;"may";1234;3;-1;0;"unknown";"yes"
42;"unemployed";"divorced";"tertiary";"no";-166;"no";"no";"cellular";29;"aug";85;4;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";288;"yes";"no";"cellular";17;"apr";306;1;-1;0;"unknown";"no"
42;"admin.";"married";"unknown";"no";642;"yes";"yes";"unknown";16;"may";509;2;-1;0;"unknown";"no"
51;"technician";"married";"tertiary";"no";2506;"no";"no";"cellular";30;"nov";210;3;-1;0;"unknown";"no"
36;"technician";"divorced";"secondary";"no";566;"yes";"no";"unknown";20;"may";129;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";668;"yes";"no";"unknown";15;"may";1263;2;-1;0;"unknown";"yes"
40;"blue-collar";"married";"secondary";"no";1100;"yes";"no";"unknown";29;"may";660;2;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";322;"no";"no";"cellular";14;"aug";356;2;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";1205;"yes";"no";"cellular";20;"apr";45;4;153;1;"failure";"no"
32;"services";"single";"secondary";"no";473;"yes";"no";"cellular";7;"jul";624;5;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";-333;"yes";"no";"cellular";30;"jul";329;5;-1;0;"unknown";"no"
57;"self-employed";"married";"tertiary";"yes";-3313;"yes";"yes";"unknown";9;"may";153;1;-1;0;"unknown";"no"
57;"technician";"married";"secondary";"no";295;"no";"no";"cellular";19;"aug";151;11;-1;0;"unknown";"no"
