"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
49;"unemployed";"married";"tertiary";"no";377;"no";"no";"cellular";22;"may";158;1;59;2;"failure";"no"
34;"admin.";"divorced";"secondary";"no";479;"yes";"no";"cellular";12;"may";515;1;350;5;"failure";"yes"
40;"technician";"divorced";"secondary";"no";-375;"yes";"no";"cellular";13;"may";60;5;-1;0;"unknown";"no"
72;"retired";"married";"primary";"no";796;"no";"no";"cellular";24;"apr";173;2;-1;0;"unknown";"no"
43;"technician";"married";"secondary";"no";17;"yes";"no";"unknown";16;"may";353;4;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";1071;"yes";"no";"cellular";11;"may";143;3;357;1;"failure";"no"
35;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";20;"apr";18;5;-1;0;"unknown";"no"
46;"admin.";"divorced";"secondary";"no";7378;"no";"no";"cellular";18;"nov";466;1;-1;0;"unknown";"no"
55;"admin.";"married";"secondary";"no";865;"yes";"no";"cellular";17;"apr";85;1;151;1;"failure";"no"
50;"technician";"divorced";"secondary";"no";-701;"yes";"yes";"cellular";24;"jul";148;1;-1;0;"unknown";"no"
23;"blue-collar";"single";"unknown";"no";817;"yes";"no";"cellular";18;"may";123;1;-1;0;"unknown";"no"
34;"student";"married";"unknown";"no";1387;"no";"no";"cellular";30;"apr";121;1;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"unknown";29;"may";245;3;-1;0;"unknown";"no"
61;"retired";"married";"secondary";"no";2917;"no";"no";"cellular";6;"oct";215;1;-1;0;"unknown";"yes"
53;"technician";"married";"secondary";"no";4541;"yes";"no";"unknown";15;"may";190;6;-1;0;"unknown";"no"
57;"technician";"married";"secondary";"no";0;"no";"no";"unknown";13;"may";44;1;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";4287;"no";"no";"cellular";30;"apr";171;1;-1;0;"unknown";"no"
25;"admin.";"married";"secondary";"no";242;"yes";"no";"cellular";30;"jul";62;12;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";171;"yes";"yes";"unknown";20;"may";172;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";259;"yes";"no";"unknown";23;"may";78;10;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";827;"yes";"no";"unknown";15;"may";319;5;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";469;"no";"yes";"cellular";2;"feb";111;1;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";2226;"yes";"no";"unknown";6;"may";158;1;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";0;"no";"no";"cellular";29;"aug";82;12;-1;0;"unknown";"no"
46;"management";"married";"tertiary";"no";477;"yes";"no";"unknown";20;"may";128;6;-1;0;"unknown";"no"
36;"services";"married";"secondary";"no";42;"yes";"no";"unknown";8;"may";102;4;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";775;"yes";"no";"unknown";16;"jun";124;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";9;"yes";"no";"cellular";17;"apr";334;2;-1;0;"unknown";"no"
52;"technician";"married";"tertiary";"no";2557;"no";"no";"cellular";28;"jan";134;5;204;2;"success";"yes"
31;"management";"married";"tertiary";"no";2395;"no";"no";"cellular";27;"apr";218;1;-1;0;"unknown";"no"
60;"management";"married";"primary";"no";4895;"no";"no";"unknown";9;"jun";313;1;-1;0;"unknown";"no"
35;"blue-collar";"single";"secondary";"no";376;"yes";"yes";"unknown";6;"may";207;3;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";389;"yes";"no";"unknown";6;"may";262;1;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";134;"no";"no";"cellular";19;"aug";134;2;-1;0;"unknown";"no"
45;"entrepreneur";"divorced";"tertiary";"no";1273;"yes";"yes";"unknown";11;"jun";197;3;-1;0;"unknown";"no"
59;"services";"married";"secondary";"no";0;"yes";"no";"cellular";12;"may";214;3;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";2892;"yes";"yes";"cellular";30;"jul";1165;7;-1;0;"unknown";"no"
33;"technician";"divorced";"secondary";"no";0;"yes";"no";"cellular";7;"may";177;2;-1;0;"unknown";"no"
46;"management";"single";"secondary";"no";295;"yes";"no";"unknown";23;"may";141;6;-1;0;"unknown";"no"
48;"admin.";"married";"secondary";"no";292;"yes";"yes";"cellular";29;"jul";164;6;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";85;"no";"no";"cellular";16;"jul";151;1;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";4;"no";"no";"cellular";4;"feb";145;2;260;4;"failure";"no"
35;"blue-collar";"divorced";"primary";"no";-587;"yes";"no";"unknown";26;"may";111;1;-1;0;"unknown";"no"
36;"blue-collar";"single";"primary";"no";367;"no";"no";"cellular";2;"feb";217;1;221;1;"failure";"no"
52;"management";"married";"tertiary";"no";-1224;"yes";"no";"cellular";7;"may";253;4;-1;0;"unknown";"no"
45;"management";"divorced";"tertiary";"no";959;"no";"no";"unknown";18;"jun";74;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";0;"no";"no";"cellular";20;"aug";263;2;-1;0;"unknown";"no"
25;"blue-collar";"married";"primary";"yes";-589;"yes";"no";"unknown";3;"jun";233;1;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";-8;"no";"no";"cellular";13;"aug";402;2;-1;0;"unknown";"no"
57;"management";"married";"unknown";"no";0;"no";"no";"cellular";30;"sep";585;1;-1;0;"unknown";"no"
48;"management";"married";"primary";"no";247;"yes";"yes";"unknown";14;"may";145;1;-1;0;"unknown";"no"
48;"technician";"married";"unknown";"no";5543;"no";"no";"unknown";16;"jun";143;5;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";642;"no";"yes";"cellular";8;"jul";524;1;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";11;"no";"no";"cellular";11;"aug";270;1;-1;0;"unknown";"no"
57;"management";"married";"primary";"no";-226;"yes";"no";"unknown";4;"jun";272;1;-1;0;"unknown";"no"
31;"entrepreneur";"married";"tertiary";"no";5191;"no";"no";"cellular";20;"nov";187;2;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";-320;"no";"no";"cellular";18;"may";268;2;-1;0;"unknown";"no"
53;"entrepreneur";"married";"tertiary";"no";2289;"yes";"yes";"cellular";17;"nov";183;1;-1;0;"unknown";"no"
36;"admin.";"married";"secondary";"no";725;"yes";"no";"cellular";27;"feb";123;3;99;8;"failure";"no"
32;"technician";"single";"tertiary";"no";705;"yes";"no";"cellular";20;"apr";20;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";776;"yes";"no";"cellular";6;"feb";232;4;253;1;"failure";"no"
35;"unemployed";"married";"tertiary";"no";816;"yes";"no";"cellular";19;"nov";547;7;-1;0;"unknown";"no"
41;"services";"married";"secondary";"no";171;"no";"no";"cellular";21;"jul";71;9;-1;0;"unknown";"no"
54;"services";"married";"secondary";"no";812;"no";"no";"cellular";31;"jul";113;6;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";823;"no";"no";"cellular";8;"aug";780;4;-1;0;"unknown";"yes"
28;"technician";"single";"secondary";"no";1453;"yes";"no";"cellular";12;"may";246;1;343;1;"other";"no"
24;"blue-collar";"single";"unknown";"no";431;"yes";"no";"unknown";3;"jun";108;12;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";1009;"yes";"no";"cellular";29;"jan";253;1;-1;0;"unknown";"no"
32;"self-employed";"married";"primary";"no";286;"yes";"no";"cellular";6;"aug";175;1;-1;0;"unknown";"no"
53;"entrepreneur";"married";"tertiary";"no";22370;"yes";"no";"unknown";15;"may";106;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";2111;"yes";"no";"cellular";7;"may";86;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";5366;"yes";"no";"unknown";21;"may";248;3;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";181;"yes";"yes";"telephone";28;"jul";265;2;-1;0;"unknown";"no"
31;"blue-collar";"divorced";"secondary";"no";-452;"yes";"no";"unknown";26;"may";182;5;-1;0;"unknown";"no"
56;"unemployed";"divorced";"primary";"no";1770;"no";"no";"cellular";5;"feb";916;3;-1;0;"unknown";"no"
58;"retired";"married";"primary";"no";0;"no";"no";"cellular";4;"aug";506;1;-1;0;"unknown";"no"
37;"admin.";"single";"secondary";"no";-296;"yes";"no";"cellular";20;"apr";81;1;-1;0;"unknown";"no"
59;"management";"married";"primary";"no";2358;"yes";"no";"cellular";17;"apr";30;1;-1;0;"unknown";"no"
50;"management";"single";"tertiary";"no";1200;"no";"no";"cellular";14;"aug";904;3;-1;0;"unknown";"yes"
39;"housemaid";"single";"primary";"no";109;"yes";"no";"unknown";6;"may";699;3;-1;0;"unknown";"no"
30;"technician";"married";"secondary";"no";616;"yes";"no";"cellular";6;"may";19;1;-1;0;"unknown";"no"
47;"services";"divorced";"secondary";"no";4906;"yes";"no";"unknown";14;"may";389;1;-1;0;"unknown";"no"
44;"self-employed";"married";"secondary";"no";313;"no";"no";"cellular";6;"aug";211;4;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";290;"yes";"no";"cellular";16;"apr";283;1;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";1240;"no";"no";"cellular";12;"aug";474;2;-1;0;"unknown";"no"
27;"admin.";"single";"tertiary";"no";3672;"yes";"no";"cellular";15;"may";157;2;351;5;"failure";"no"
73;"retired";"married";"secondary";"no";19;"no";"no";"cellular";5;"nov";509;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";143;"yes";"no";"unknown";7;"may";279;1;-1;0;"unknown";"no"
56;"retired";"divorced";"secondary";"no";212;"no";"yes";"telephone";17;"jul";27;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";9;"no";"no";"cellular";11;"aug";386;4;-1;0;"unknown";"yes"
33;"blue-collar";"married";"primary";"no";3074;"no";"no";"cellular";18;"nov";679;1;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";1734;"yes";"no";"unknown";2;"jun";169;1;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";575;"no";"no";"unknown";3;"jun";315;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"secondary";"no";397;"yes";"no";"cellular";20;"aug";293;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";640;"yes";"no";"cellular";3;"feb";439;3;-1;0;"unknown";"no"
54;"services";"married";"secondary";"no";158;"yes";"no";"unknown";19;"may";198;1;-1;0;"unknown";"no"
44;"management";"married";"secondary";"no";2984;"yes";"no";"unknown";15;"may";770;2;-1;0;"unknown";"no"
50;"entrepreneur";"married";"secondary";"no";1011;"yes";"no";"telephone";30;"jul";340;2;-1;0;"unknown";"no"
45;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";26;"apr";1472;1;192;4;"failure";"yes"
36;"management";"married";"tertiary";"no";1133;"yes";"no";"cellular";4;"aug";293;1;181;2;"other";"yes"
42;"technician";"married";"secondary";"no";4945;"yes";"no";"cellular";2;"mar";311;2;-1;0;"unknown";"yes"
37;"technician";"married";"secondary";"no";712;"yes";"no";"cellular";18;"nov";291;2;-1;0;"unknown";"no"
28;"services";"single";"secondary";"no";-427;"yes";"yes";"unknown";21;"may";965;2;-1;0;"unknown";"no"
56;"admin.";"married";"secondary";"no";2146;"no";"yes";"unknown";9;"jun";594;1;-1;0;"unknown";"no"
59;"admin.";"married";"secondary";"no";92;"yes";"no";"cellular";12;"may";139;2;350;1;"failure";"no"
32;"unemployed";"married";"secondary";"no";10;"yes";"no";"unknown";6;"may";501;4;-1;0;"unknown";"no"
57;"retired";"married";"primary";"no";1238;"yes";"no";"cellular";15;"jul";274;1;-1;0;"unknown";"no"
49;"admin.";"single";"secondary";"no";981;"yes";"no";"telephone";21;"nov";10;3;-1;0;"unknown";"no"
56;"entrepreneur";"married";"unknown";"no";575;"no";"no";"unknown";20;"jun";18;2;-1;0;"unknown";"no"
48;"admin.";"divorced";"unknown";"no";-70;"no";"no";"cellular";14;"may";243;1;-1;0;"unknown";"no"
27;"student";"single";"tertiary";"no";3733;"yes";"no";"cellular";22;"may";198;1;98;6;"success";"yes"
31;"management";"single";"tertiary";"no";574;"yes";"no";"cellular";16;"jul";410;2;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";43;"no";"no";"unknown";19;"may";190;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";428;"no";"no";"unknown";28;"may";121;1;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";0;"yes";"no";"telephone";9;"jul";148;1;-1;0;"unknown";"no"
46;"admin.";"married";"secondary";"no";0;"yes";"yes";"cellular";20;"apr";239;2;259;2;"failure";"no"
32;"management";"single";"tertiary";"no";474;"yes";"no";"cellular";7;"aug";90;3;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";-540;"no";"no";"unknown";6;"jun";29;1;-1;0;"unknown";"no"
35;"self-employed";"married";"tertiary";"no";560;"yes";"no";"cellular";2;"apr";58;1;136;1;"failure";"no"
31;"management";"married";"tertiary";"no";325;"yes";"no";"cellular";18;"jul";1139;2;-1;0;"unknown";"yes"
29;"management";"single";"tertiary";"no";437;"no";"no";"cellular";5;"aug";504;1;92;1;"success";"yes"
48;"blue-collar";"married";"primary";"no";574;"no";"no";"cellular";5;"aug";348;1;-1;0;"unknown";"no"
60;"retired";"married";"primary";"no";0;"no";"no";"telephone";30;"jul";130;3;-1;0;"unknown";"no"
74;"retired";"married";"secondary";"no";935;"no";"no";"cellular";26;"jan";100;1;104;1;"other";"no"
30;"services";"married";"secondary";"no";699;"yes";"no";"unknown";29;"may";544;1;-1;0;"unknown";"no"
52;"admin.";"single";"primary";"no";0;"no";"no";"unknown";19;"may";182;11;-1;0;"unknown";"no"
24;"blue-collar";"married";"secondary";"no";-220;"yes";"no";"cellular";2;"apr";90;1;-1;0;"unknown";"no"
29;"services";"married";"secondary";"no";11417;"yes";"no";"unknown";28;"may";272;2;-1;0;"unknown";"no"
33;"housemaid";"married";"primary";"no";212;"yes";"no";"cellular";11;"jul";260;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";67;"yes";"yes";"unknown";8;"may";672;3;-1;0;"unknown";"no"
45;"admin.";"divorced";"secondary";"no";0;"no";"no";"cellular";29;"oct";264;1;-1;0;"unknown";"yes"
31;"blue-collar";"married";"secondary";"no";0;"no";"yes";"telephone";15;"jul";275;2;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";1673;"no";"no";"cellular";23;"oct";76;1;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";-1202;"yes";"no";"unknown";4;"jun";749;2;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";4213;"no";"no";"cellular";25;"aug";142;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";26;"aug";454;2;-1;0;"unknown";"no"
57;"blue-collar";"married";"secondary";"no";1521;"yes";"yes";"cellular";18;"may";102;2;178;5;"failure";"no"
34;"management";"married";"tertiary";"no";1310;"no";"no";"telephone";30;"jan";521;3;158;7;"other";"no"
40;"admin.";"married";"secondary";"no";0;"yes";"yes";"cellular";17;"nov";57;1;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";399;"no";"no";"cellular";9;"apr";504;1;-1;0;"unknown";"no"
46;"technician";"married";"tertiary";"no";405;"no";"no";"cellular";11;"aug";138;3;-1;0;"unknown";"no"
55;"management";"divorced";"tertiary";"no";9756;"yes";"no";"cellular";5;"jun";103;2;95;1;"other";"yes"
25;"management";"single";"tertiary";"no";2506;"no";"no";"cellular";17;"feb";485;1;-1;0;"unknown";"yes"
34;"management";"married";"tertiary";"no";697;"no";"no";"cellular";5;"aug";166;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";403;"yes";"no";"cellular";8;"may";318;2;338;1;"success";"no"
64;"retired";"divorced";"tertiary";"no";890;"no";"no";"cellular";3;"jul";531;3;-1;0;"unknown";"no"
45;"technician";"divorced";"secondary";"no";809;"yes";"no";"cellular";13;"may";155;2;363;4;"failure";"no"
57;"housemaid";"married";"secondary";"no";158;"yes";"no";"telephone";10;"jul";73;1;-1;0;"unknown";"no"
21;"student";"single";"unknown";"no";137;"yes";"no";"unknown";12;"may";198;3;-1;0;"unknown";"no"
58;"housemaid";"married";"secondary";"no";2705;"no";"no";"telephone";14;"aug";137;1;-1;0;"unknown";"no"
41;"blue-collar";"single";"secondary";"no";75;"yes";"no";"unknown";1;"jul";479;9;-1;0;"unknown";"yes"
41;"management";"married";"unknown";"no";2457;"yes";"no";"unknown";9;"may";285;1;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";541;"yes";"no";"cellular";8;"may";98;1;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";287;"yes";"no";"cellular";15;"may";199;2;274;3;"other";"no"
32;"management";"married";"tertiary";"no";273;"yes";"yes";"cellular";18;"jul";97;3;-1;0;"unknown";"no"
44;"services";"divorced";"secondary";"no";0;"yes";"no";"unknown";4;"jun";389;5;-1;0;"unknown";"no"
