"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
36;"admin.";"divorced";"secondary";"no";356;"yes";"no";"cellular";7;"apr";244;3;313;1;"failure";"no"
45;"blue-collar";"married";"primary";"no";1291;"yes";"no";"cellular";28;"aug";189;17;-1;0;"unknown";"no"
23;"technician";"single";"secondary";"no";-306;"yes";"no";"unknown";4;"jun";217;2;-1;0;"unknown";"no"
53;"blue-collar";"married";"primary";"no";306;"no";"no";"cellular";28;"jul";388;3;181;1;"success";"yes"
44;"blue-collar";"married";"primary";"no";-312;"yes";"no";"unknown";20;"jun";22;3;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";493;"no";"no";"cellular";13;"aug";289;2;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";71;"yes";"no";"cellular";21;"jul";221;8;-1;0;"unknown";"no"
38;"admin.";"married";"tertiary";"no";669;"yes";"yes";"cellular";31;"jul";129;2;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";556;"yes";"no";"cellular";4;"feb";147;2;264;4;"other";"no"
34;"services";"single";"secondary";"no";84;"yes";"no";"unknown";23;"may";299;1;-1;0;"unknown";"no"
52;"services";"married";"secondary";"no";108;"yes";"no";"unknown";15;"may";543;12;-1;0;"unknown";"no"
45;"admin.";"single";"secondary";"no";-11;"yes";"no";"cellular";5;"may";247;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";1164;"yes";"no";"unknown";8;"may";166;2;-1;0;"unknown";"no"
52;"blue-collar";"divorced";"primary";"no";-191;"yes";"no";"unknown";15;"may";755;1;-1;0;"unknown";"yes"
37;"blue-collar";"married";"secondary";"no";132;"no";"no";"unknown";27;"may";336;2;-1;0;"unknown";"no"
51;"blue-collar";"married";"secondary";"no";2237;"yes";"no";"unknown";29;"may";619;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";4761;"yes";"no";"cellular";5;"may";159;2;350;2;"failure";"no"
33;"blue-collar";"married";"secondary";"no";-346;"yes";"yes";"unknown";23;"may";29;3;-1;0;"unknown";"no"
28;"unemployed";"married";"secondary";"no";655;"yes";"no";"unknown";4;"jun";606;2;-1;0;"unknown";"no"
66;"management";"married";"tertiary";"no";1048;"yes";"no";"cellular";23;"jun";971;2;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";0;"yes";"no";"unknown";28;"may";231;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";624;"yes";"no";"unknown";7;"may";163;1;-1;0;"unknown";"no"
47;"services";"single";"unknown";"no";1784;"no";"no";"cellular";19;"oct";385;2;-1;0;"unknown";"yes"
36;"admin.";"single";"secondary";"no";1281;"no";"no";"telephone";24;"jul";119;2;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";569;"no";"yes";"cellular";29;"jan";348;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";1666;"yes";"no";"unknown";31;"mar";30;1;-1;0;"unknown";"no"
40;"admin.";"married";"secondary";"no";168;"yes";"no";"cellular";7;"may";249;2;169;1;"failure";"no"
33;"self-employed";"married";"tertiary";"no";263;"no";"no";"cellular";4;"may";119;2;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";-405;"yes";"no";"cellular";8;"may";177;1;-1;0;"unknown";"no"
38;"self-employed";"married";"secondary";"no";279;"yes";"no";"unknown";28;"may";110;5;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";0;"no";"no";"cellular";18;"aug";594;4;-1;0;"unknown";"yes"
65;"unknown";"married";"unknown";"no";300;"no";"no";"cellular";12;"jan";105;1;-1;0;"unknown";"no"
34;"unemployed";"single";"tertiary";"no";415;"no";"no";"cellular";12;"aug";123;1;-1;0;"unknown";"no"
34;"admin.";"single";"primary";"no";0;"yes";"yes";"cellular";6;"may";172;4;-1;0;"unknown";"no"
42;"blue-collar";"single";"primary";"no";1322;"yes";"yes";"cellular";8;"jul";178;1;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";1062;"yes";"yes";"cellular";6;"apr";230;1;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";302;"yes";"no";"unknown";20;"jun";89;3;-1;0;"unknown";"no"
44;"technician";"divorced";"secondary";"no";809;"yes";"no";"unknown";15;"may";118;4;-1;0;"unknown";"no"
38;"housemaid";"married";"secondary";"no";-278;"yes";"no";"cellular";28;"jul";143;2;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";3238;"yes";"no";"unknown";19;"may";7;1;-1;0;"unknown";"no"
46;"admin.";"single";"secondary";"no";751;"yes";"no";"unknown";13;"may";104;2;-1;0;"unknown";"no"
51;"blue-collar";"divorced";"primary";"no";-28;"no";"yes";"unknown";2;"jul";220;2;-1;0;"unknown";"no"
42;"management";"divorced";"tertiary";"no";0;"no";"no";"unknown";20;"jun";85;2;-1;0;"unknown";"no"
37;"technician";"single";"secondary";"no";2442;"no";"no";"cellular";16;"feb";91;3;-1;0;"unknown";"yes"
58;"unemployed";"married";"tertiary";"no";1798;"yes";"no";"cellular";5;"feb";19;8;-1;0;"unknown";"no"
43;"admin.";"married";"secondary";"no";132;"no";"no";"cellular";19;"aug";574;1;84;3;"success";"yes"
36;"management";"single";"tertiary";"no";260;"yes";"no";"cellular";7;"may";49;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";7;"yes";"yes";"cellular";2;"feb";171;2;193;2;"other";"no"
31;"management";"single";"tertiary";"no";3283;"no";"no";"cellular";2;"feb";258;1;73;1;"failure";"yes"
49;"technician";"married";"unknown";"no";323;"yes";"no";"cellular";18;"nov";41;2;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";2960;"yes";"no";"cellular";20;"nov";83;1;-1;0;"unknown";"no"
29;"unemployed";"single";"secondary";"no";486;"no";"no";"telephone";30;"apr";95;1;-1;0;"unknown";"no"
51;"retired";"divorced";"secondary";"no";343;"yes";"no";"unknown";30;"may";78;2;-1;0;"unknown";"no"
40;"unemployed";"divorced";"secondary";"no";507;"yes";"no";"cellular";2;"feb";134;1;266;7;"failure";"no"
35;"management";"single";"tertiary";"no";5958;"yes";"no";"cellular";22;"mar";215;1;-1;0;"unknown";"yes"
25;"student";"single";"secondary";"no";304;"no";"no";"cellular";26;"may";226;2;-1;0;"unknown";"yes"
32;"blue-collar";"single";"secondary";"no";118;"yes";"no";"cellular";17;"jul";1275;1;-1;0;"unknown";"yes"
30;"self-employed";"married";"secondary";"no";123;"no";"yes";"unknown";17;"jul";66;1;85;5;"other";"no"
38;"management";"married";"tertiary";"no";76;"yes";"no";"cellular";7;"jul";196;3;-1;0;"unknown";"no"
46;"admin.";"married";"secondary";"no";70;"yes";"no";"cellular";27;"mar";229;2;-1;0;"unknown";"yes"
43;"unemployed";"married";"primary";"no";960;"yes";"yes";"unknown";15;"may";241;2;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";2185;"no";"no";"cellular";20;"nov";354;2;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";309;"yes";"no";"cellular";11;"may";471;3;-1;0;"unknown";"no"
56;"blue-collar";"married";"secondary";"no";2190;"no";"yes";"cellular";30;"jan";90;2;232;1;"failure";"no"
57;"technician";"married";"primary";"no";0;"no";"no";"unknown";5;"jun";58;8;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";3732;"yes";"no";"unknown";21;"may";379;2;-1;0;"unknown";"no"
51;"technician";"married";"primary";"no";1550;"no";"no";"unknown";20;"jun";12;5;-1;0;"unknown";"no"
35;"admin.";"single";"tertiary";"no";62;"no";"yes";"cellular";30;"apr";67;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";704;"no";"no";"unknown";18;"jun";165;7;-1;0;"unknown";"no"
48;"management";"married";"secondary";"no";4415;"yes";"no";"cellular";8;"apr";1032;3;141;7;"failure";"yes"
30;"blue-collar";"single";"secondary";"yes";4;"yes";"no";"unknown";23;"may";84;3;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";262;"no";"no";"cellular";18;"aug";393;4;-1;0;"unknown";"no"
56;"management";"married";"secondary";"no";238;"yes";"no";"cellular";19;"nov";808;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";97;"yes";"no";"unknown";7;"may";923;3;-1;0;"unknown";"no"
38;"technician";"divorced";"secondary";"no";410;"no";"no";"cellular";11;"aug";63;6;-1;0;"unknown";"no"
20;"student";"single";"secondary";"no";1191;"no";"no";"cellular";12;"feb";274;1;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";-47;"yes";"no";"cellular";27;"aug";84;4;-1;0;"unknown";"no"
34;"technician";"married";"tertiary";"no";197;"no";"no";"cellular";20;"aug";78;3;-1;0;"unknown";"yes"
36;"blue-collar";"married";"unknown";"no";6;"no";"no";"unknown";20;"jun";41;7;-1;0;"unknown";"no"
53;"admin.";"single";"secondary";"no";2398;"yes";"no";"cellular";2;"aug";317;1;180;2;"failure";"yes"
51;"management";"married";"tertiary";"no";630;"yes";"no";"cellular";5;"may";138;1;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";235;"no";"no";"cellular";27;"aug";88;4;-1;0;"unknown";"no"
48;"management";"married";"primary";"no";1910;"yes";"no";"unknown";29;"may";413;2;-1;0;"unknown";"no"
56;"management";"married";"tertiary";"no";3172;"yes";"no";"cellular";5;"feb";139;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";872;"no";"no";"cellular";8;"aug";82;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";407;"yes";"no";"cellular";20;"apr";12;6;-1;0;"unknown";"no"
40;"admin.";"single";"secondary";"no";100;"yes";"no";"cellular";11;"aug";221;1;461;1;"success";"yes"
59;"housemaid";"married";"secondary";"no";345;"no";"no";"unknown";9;"jun";38;1;-1;0;"unknown";"no"
44;"management";"divorced";"tertiary";"no";2058;"no";"yes";"cellular";21;"nov";661;1;-1;0;"unknown";"no"
49;"housemaid";"married";"primary";"no";889;"no";"no";"telephone";7;"jul";388;1;-1;0;"unknown";"yes"
35;"admin.";"married";"tertiary";"no";0;"yes";"no";"cellular";28;"jul";151;7;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";51;"no";"no";"cellular";25;"aug";140;8;-1;0;"unknown";"no"
55;"retired";"married";"primary";"no";150;"no";"no";"cellular";8;"jul";124;1;-1;0;"unknown";"no"
51;"self-employed";"married";"secondary";"yes";34;"no";"yes";"cellular";7;"jul";200;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";795;"no";"no";"cellular";6;"feb";101;3;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";282;"no";"yes";"cellular";7;"jul";261;12;-1;0;"unknown";"no"
51;"management";"single";"tertiary";"no";2139;"no";"no";"cellular";17;"nov";176;2;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";-469;"yes";"no";"unknown";16;"jun";209;12;-1;0;"unknown";"no"
49;"admin.";"married";"secondary";"no";197;"yes";"no";"cellular";13;"apr";223;1;182;2;"failure";"yes"
40;"technician";"single";"tertiary";"no";825;"yes";"no";"cellular";20;"apr";38;1;335;1;"other";"no"
47;"housemaid";"single";"tertiary";"no";3232;"no";"no";"telephone";6;"oct";541;1;204;3;"failure";"no"
48;"management";"divorced";"secondary";"no";1598;"yes";"no";"unknown";29;"may";84;1;-1;0;"unknown";"no"
47;"services";"married";"tertiary";"no";871;"no";"no";"cellular";22;"aug";602;9;-1;0;"unknown";"no"
56;"services";"married";"secondary";"no";83;"no";"no";"cellular";27;"aug";26;11;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";1445;"no";"no";"cellular";26;"apr";328;2;143;2;"success";"yes"
38;"technician";"married";"secondary";"no";226;"yes";"no";"unknown";30;"may";762;3;-1;0;"unknown";"yes"
32;"management";"married";"tertiary";"no";-55;"yes";"no";"cellular";26;"aug";107;4;-1;0;"unknown";"no"
42;"admin.";"single";"secondary";"no";243;"yes";"no";"unknown";14;"may";46;5;-1;0;"unknown";"no"
30;"blue-collar";"married";"primary";"no";-336;"no";"no";"cellular";10;"jul";128;6;-1;0;"unknown";"no"
26;"admin.";"single";"tertiary";"no";3672;"yes";"no";"unknown";29;"may";360;5;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";9;"nov";524;1;96;5;"success";"yes"
35;"technician";"married";"secondary";"no";251;"yes";"yes";"unknown";1;"jul";128;3;-1;0;"unknown";"no"
35;"self-employed";"single";"tertiary";"no";44;"no";"no";"cellular";7;"sep";310;2;96;2;"other";"no"
57;"blue-collar";"married";"secondary";"no";2887;"no";"no";"cellular";21;"aug";819;10;-1;0;"unknown";"yes"
29;"admin.";"single";"secondary";"no";1992;"no";"no";"cellular";8;"jul";202;1;87;2;"failure";"no"
32;"blue-collar";"single";"secondary";"no";2;"no";"no";"unknown";9;"may";144;2;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";1415;"yes";"no";"cellular";24;"jul";311;1;-1;0;"unknown";"no"
51;"management";"single";"tertiary";"no";297;"yes";"no";"cellular";15;"may";415;4;375;1;"failure";"yes"
31;"technician";"single";"secondary";"no";1094;"yes";"no";"unknown";12;"jun";93;8;-1;0;"unknown";"no"
50;"self-employed";"married";"unknown";"no";-84;"yes";"no";"unknown";6;"may";101;1;-1;0;"unknown";"no"
38;"blue-collar";"single";"secondary";"no";-1;"yes";"no";"unknown";7;"may";72;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";347;"yes";"no";"cellular";22;"jul";282;1;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";1253;"yes";"no";"unknown";19;"may";210;2;-1;0;"unknown";"no"
37;"unemployed";"married";"unknown";"no";4565;"no";"no";"cellular";4;"sep";369;1;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";781;"no";"no";"cellular";9;"apr";125;6;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";7124;"no";"no";"unknown";16;"jun";301;6;-1;0;"unknown";"no"
43;"management";"married";"secondary";"no";17555;"no";"no";"cellular";26;"aug";14;14;-1;0;"unknown";"no"
43;"management";"married";"unknown";"no";5172;"yes";"no";"unknown";29;"may";57;3;-1;0;"unknown";"no"
56;"management";"married";"tertiary";"no";15520;"no";"no";"cellular";18;"nov";420;1;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";13711;"yes";"no";"cellular";14;"may";638;1;175;3;"success";"no"
58;"management";"divorced";"tertiary";"no";1533;"no";"no";"unknown";15;"may";137;2;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";286;"no";"no";"cellular";22;"aug";557;7;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";-219;"yes";"no";"unknown";30;"may";66;2;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";0;"yes";"no";"unknown";20;"may";206;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";810;"yes";"no";"unknown";14;"may";19;14;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";300;"no";"no";"cellular";6;"feb";166;2;-1;0;"unknown";"no"
37;"services";"single";"secondary";"no";1175;"yes";"no";"cellular";15;"may";102;1;333;2;"failure";"no"
39;"management";"married";"tertiary";"no";0;"yes";"no";"unknown";2;"jun";46;2;-1;0;"unknown";"no"
40;"services";"married";"secondary";"no";113;"yes";"no";"unknown";4;"jun";126;1;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";641;"yes";"no";"unknown";13;"may";161;1;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";1477;"yes";"no";"cellular";8;"jul";355;1;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";0;"yes";"no";"unknown";14;"may";40;2;-1;0;"unknown";"no"
54;"services";"married";"primary";"no";8;"yes";"no";"cellular";14;"may";143;1;-1;0;"unknown";"no"
39;"admin.";"divorced";"secondary";"no";399;"yes";"yes";"cellular";14;"aug";133;2;-1;0;"unknown";"no"
56;"admin.";"divorced";"secondary";"yes";-435;"yes";"yes";"unknown";9;"may";185;2;-1;0;"unknown";"no"
35;"admin.";"single";"secondary";"no";2830;"no";"no";"unknown";20;"jun";22;12;-1;0;"unknown";"no"
34;"management";"married";"secondary";"no";15;"no";"no";"cellular";25;"aug";184;7;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";125;"no";"no";"cellular";22;"aug";78;2;-1;0;"unknown";"no"
38;"technician";"married";"tertiary";"no";45;"no";"no";"cellular";22;"jul";125;4;-1;0;"unknown";"no"
41;"technician";"married";"tertiary";"no";13;"no";"no";"unknown";5;"jun";189;2;-1;0;"unknown";"no"
44;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"unknown";9;"jul";300;1;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";579;"yes";"no";"unknown";28;"may";396;1;-1;0;"unknown";"no"
30;"services";"single";"secondary";"no";432;"yes";"no";"unknown";20;"may";340;3;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";1987;"yes";"no";"telephone";20;"nov";55;2;-1;0;"unknown";"no"
34;"management";"married";"secondary";"no";857;"yes";"no";"cellular";22;"aug";238;6;-1;0;"unknown";"no"
70;"retired";"married";"tertiary";"no";15834;"no";"no";"cellular";5;"apr";172;3;186;1;"failure";"no"
45;"management";"married";"tertiary";"no";3370;"no";"no";"unknown";12;"jun";36;3;-1;0;"unknown";"no"
44;"entrepreneur";"single";"tertiary";"no";1136;"yes";"yes";"cellular";3;"apr";345;2;249;7;"other";"no"
